0.113647,0.122872
0.113085,0.122914
0.113191,0.122942
0.112171,0.122962
0.111253,0.122987
0.111408,0.123003
0.110176,0.123032
0.109763,0.123061
0.110584,0.123080
0.111915,0.123128
0.111814,0.123183
0.113037,0.123222
0.114303,0.123270
0.115463,0.123325
0.115463,0.123393
0.115615,0.123461
0.116517,0.123521
0.116669,0.123562
0.118516,0.123608
0.118817,0.123656
0.119211,0.123697
0.119413,0.123752
0.118516,0.123815
0.118516,0.123868
0.119610,0.123936
0.120499,0.124025
0.120993,0.124123
0.121733,0.124244
0.123299,0.124381
0.124226,0.124534
0.123885,0.124700
0.124516,0.124857
0.123834,0.125028
0.124079,0.125231
0.124373,0.125466
0.123692,0.125680
0.122517,0.125886
0.120993,0.126088
0.121291,0.126288
0.120699,0.126493
0.121044,0.126703
0.121435,0.126909
0.120106,0.127115
0.118718,0.127292
0.118417,0.127461
0.117020,0.127624
0.115967,0.127767
0.115815,0.127909
0.116517,0.128060
0.117171,0.128213
0.118864,0.128387
0.119263,0.128556
0.120597,0.128733
0.121044,0.128912
0.120946,0.129090
0.120946,0.129288
0.121389,0.129505
0.122666,0.129724
0.125195,0.129977
0.125585,0.130232
0.125777,0.130497
0.126408,0.130784
0.125246,0.131075
0.125342,0.131349
0.126791,0.131631
0.127565,0.131878
0.128951,0.132132
0.126650,0.132391
0.126791,0.132630
0.126937,0.132863
0.126891,0.133104
0.125923,0.133335
0.126745,0.133569
0.126408,0.133804
0.127032,0.134023
0.128521,0.134241
0.129046,0.134456
0.127228,0.134658
0.126020,0.134870
0.124419,0.135068
0.125003,0.135259
0.122957,0.135461
0.122466,0.135654
0.123105,0.135835
0.123396,0.136015
0.123105,0.136189
0.121979,0.136352
0.120550,0.136524
0.120895,0.136695
0.122026,0.136852
0.122077,0.137023
0.121635,0.137197
0.119164,0.137378
0.115867,0.137567
0.114709,0.137744
0.113292,0.137902
0.112373,0.138060
0.111456,0.138220
0.112527,0.138370
0.114102,0.138523
0.113340,0.138673
0.111456,0.138815
0.112527,0.138956
0.115010,0.139085
0.115867,0.139205
0.112373,0.139322
0.116669,0.139434
0.118318,0.139545
0.119014,0.139653
0.119807,0.139782
0.120844,0.139909
0.120993,0.140039
0.119807,0.140181
0.121091,0.140320
0.122763,0.140467
0.123008,0.140624
0.123982,0.140785
0.123788,0.140961
0.123544,0.141149
0.123054,0.141330
0.122906,0.141513
0.123885,0.141703
0.124323,0.141874
0.122906,0.142035
0.122221,0.142191
0.122026,0.142342
0.123447,0.142495
0.124129,0.142642
0.123738,0.142773
0.124129,0.142918
0.125923,0.143056
0.125873,0.143177
0.127465,0.143307
0.126745,0.143437
0.125393,0.143554
0.124663,0.143671
0.126211,0.143801
0.128091,0.143930
0.127801,0.144065
0.128041,0.144197
0.128617,0.144326
0.129096,0.144470
0.128617,0.144613
0.127082,0.144737
0.126841,0.144872
0.126745,0.145011
0.125873,0.145127
0.122369,0.145246
0.121142,0.145362
0.120055,0.145469
0.120251,0.145579
0.120746,0.145688
0.120354,0.145794
0.118915,0.145906
0.116821,0.146021
0.117620,0.146128
0.116868,0.146235
0.115615,0.146351
0.115715,0.146453
0.116119,0.146544
0.112628,0.146621
0.109505,0.146683
0.106919,0.146750
0.110021,0.146812
0.110535,0.146858
0.109456,0.146905
0.110327,0.146946
0.111867,0.146983
0.113037,0.147024
0.111867,0.147051
0.109763,0.147056
0.110686,0.147064
0.109402,0.147065
0.107175,0.147052
0.106190,0.147043
0.102401,0.147015
0.101554,0.146970
0.106032,0.146938
0.105612,0.146901
0.105404,0.146855
0.108734,0.146829
0.109197,0.146815
0.108782,0.146794
0.103511,0.146772
0.105612,0.146751
0.107126,0.146729
0.105508,0.146726
0.105349,0.146708
0.103356,0.146678
0.103406,0.146647
0.103092,0.146598
0.104879,0.146536
0.107072,0.146471
0.106865,0.146403
0.108631,0.146330
0.114862,0.146270
0.115415,0.146210
0.117719,0.146144
0.118864,0.146093
0.117469,0.146028
0.122026,0.145965
0.123982,0.145917
0.126358,0.145870
0.126791,0.145825
0.127032,0.145785
0.127801,0.145751
0.128571,0.145723
0.125342,0.145712
0.124033,0.145710
0.127178,0.145714
0.127901,0.145730
0.128666,0.145758
0.129525,0.145790
0.130241,0.145832
0.130618,0.145883
0.131474,0.145949
0.133170,0.146025
0.133312,0.146116
0.132747,0.146231
0.134204,0.146344
0.134389,0.146469
0.133032,0.146607
0.133689,0.146774
0.133076,0.146927
0.132934,0.147086
0.132840,0.147272
0.131662,0.147432
0.130097,0.147582
0.128906,0.147723
0.130286,0.147865
0.131143,0.148003
0.130811,0.148130
0.131282,0.148268
0.130950,0.148408
0.132560,0.148546
0.133361,0.148690
0.135370,0.148842
0.138569,0.149001
0.139855,0.149169
0.138708,0.149342
0.140996,0.149524
0.142772,0.149724
0.143088,0.149927
0.143721,0.150142
0.142724,0.150367
0.142360,0.150591
0.139577,0.150804
0.139304,0.151019
0.140767,0.151234
0.141224,0.151438
0.140357,0.151634
0.139395,0.151830
0.138982,0.152022
0.138059,0.152208
0.137508,0.152395
0.138569,0.152574
0.141724,0.152760
0.144441,0.152951
0.145024,0.153136
0.145385,0.153327
0.145206,0.153523
0.144799,0.153707
0.143448,0.153885
0.142677,0.154058
0.140175,0.154217
0.136812,0.154361
0.136303,0.154499
0.132934,0.154625
0.133782,0.154751
0.131662,0.154876
0.131993,0.154990
0.130667,0.155100
0.129141,0.155210
0.130002,0.155315
0.131143,0.155429
0.130524,0.155536
0.130479,0.155640
0.132983,0.155750
0.134155,0.155857
0.133125,0.155963
0.134673,0.156087
0.135555,0.156210
0.135555,0.156334
0.134765,0.156463
0.134858,0.156591
0.135278,0.156709
0.134810,0.156825
0.134624,0.156929
0.135092,0.157027
0.136070,0.157121
0.137692,0.157211
0.139534,0.157303
0.140586,0.157400
0.140858,0.157492
0.139625,0.157575
0.139030,0.157642
0.139993,0.157708
0.140953,0.157768
0.141634,0.157824
0.142089,0.157886
0.142407,0.157947
0.143764,0.158007
0.144709,0.158068
0.144263,0.158121
0.144395,0.158194
0.145427,0.158267
0.145923,0.158335
0.146949,0.158411
0.147795,0.158492
0.147795,0.158563
0.147749,0.158641
0.146679,0.158715
0.146679,0.158781
0.147084,0.158856
0.147661,0.158937
0.148990,0.159027
0.150799,0.159137
0.151148,0.159244
0.150271,0.159362
0.148768,0.159491
0.149567,0.159615
0.148680,0.159734
0.147215,0.159860
0.147526,0.159989
0.146548,0.160124
0.146637,0.160264
0.147126,0.160400
0.147619,0.160540
0.148860,0.160691
0.150886,0.160856
0.152331,0.161041
0.152591,0.161240
0.154027,0.161453
0.154416,0.161670
0.155153,0.161901
0.154936,0.162130
0.155932,0.162356
0.156534,0.162595
0.158331,0.162842
0.159438,0.163087
0.160960,0.163330
0.160413,0.163565
0.160200,0.163817
0.159310,0.164052
0.159944,0.164279
0.159438,0.164500
0.159012,0.164718
0.158883,0.164929
0.159647,0.165139
0.158629,0.165358
0.157519,0.165563
0.158158,0.165758
0.156834,0.165953
0.154113,0.166132
0.153682,0.166304
0.153986,0.166481
0.153028,0.166652
0.150492,0.166813
0.150753,0.166971
0.150932,0.167121
0.150974,0.167277
0.147126,0.167427
0.143853,0.167562
0.142587,0.167684
0.143627,0.167800
0.142904,0.167902
0.141224,0.167987
0.143041,0.168066
0.144531,0.168141
0.145923,0.168199
0.145698,0.168259
0.145113,0.168321
0.144892,0.168384
0.145923,0.168439
0.147261,0.168479
0.147215,0.168515
0.147215,0.168550
0.147215,0.168571
0.147396,0.168583
0.147484,0.168601
0.148458,0.168628
0.148106,0.168648
0.148148,0.168672
0.148639,0.168705
0.149433,0.168758
0.149608,0.168818
0.149875,0.168884
0.149788,0.168951
0.149875,0.169018
0.149608,0.169084
0.146460,0.169143
0.143537,0.169213
0.141500,0.169277
0.139121,0.169331
0.135789,0.169385
0.133920,0.169437
0.135092,0.169489
0.134017,0.169551
0.133920,0.169622
0.134345,0.169706
0.136860,0.169781
0.137736,0.169852
0.134858,0.169916
0.134575,0.169974
0.135419,0.170031
0.136395,0.170075
0.135696,0.170119
0.133876,0.170173
0.132702,0.170221
0.133312,0.170277
0.134062,0.170346
0.135929,0.170419
0.137600,0.170521
0.137088,0.170632
0.136672,0.170715
0.136952,0.170812
0.138660,0.170920
0.140538,0.171012
0.141591,0.171109
0.141224,0.171207
0.139486,0.171330
0.139351,0.171449
0.137185,0.171555
0.137832,0.171677
0.139945,0.171812
0.141224,0.171957
0.141453,0.172100
0.141134,0.172257
0.140996,0.172415
0.138752,0.172555
0.139165,0.172702
0.140266,0.172841
0.138381,0.172938
0.138843,0.173040
0.139165,0.173121
0.140313,0.173190
0.141543,0.173277
0.142407,0.173334
0.144441,0.173388
0.146726,0.173448
0.146460,0.173503
0.147526,0.173566
0.148551,0.173633
0.149700,0.173693
0.149170,0.173774
0.150138,0.173867
0.150138,0.173935
0.149742,0.174009
0.150753,0.174089
0.152591,0.174160
0.151807,0.174236
0.151893,0.174321
0.149700,0.174400
0.147484,0.174475
0.148592,0.174554
0.148990,0.174630
0.148902,0.174703
0.148370,0.174776
0.146325,0.174844
0.145609,0.174915
0.146189,0.174996
0.144892,0.175066
0.144037,0.175145
0.144037,0.175240
0.144305,0.175336
0.142634,0.175444
0.140175,0.175543
0.138107,0.175622
0.135652,0.175704
0.132087,0.175768
0.133032,0.175817
0.132136,0.175858
0.130856,0.175884
0.130380,0.175885
0.128331,0.175866
0.126599,0.175837
0.125003,0.175799
0.127801,0.175755
0.126937,0.175692
0.127514,0.175611
0.127705,0.175531
0.128906,0.175445
0.129953,0.175346
0.132181,0.175271
0.134017,0.175201
0.132417,0.175108
0.128856,0.175017
0.126841,0.174933
0.122712,0.174832
0.123692,0.174741
0.120354,0.174643
0.119263,0.174523
0.121979,0.174409
0.123350,0.174269
0.121389,0.174097
0.117422,0.173927
0.116119,0.173751
0.115162,0.173559
0.112580,0.173372
0.106968,0.173183
0.104774,0.172983
0.106032,0.172806
0.111659,0.172647
0.116622,0.172483
0.115263,0.172349
0.116370,0.172215
0.117922,0.172091
0.118219,0.171981
0.118021,0.171879
0.116470,0.171781
0.114356,0.171681
0.114456,0.171575
0.116318,0.171469
0.118417,0.171370
0.120251,0.171259
0.121682,0.171139
0.121682,0.171032
0.122369,0.170921
0.123982,0.170808
0.121533,0.170705
0.119558,0.170607
0.120354,0.170509
0.121389,0.170412
0.123151,0.170325
0.122957,0.170240
0.121240,0.170151
0.119066,0.170056
0.117521,0.169946
0.114910,0.169823
0.116769,0.169702
0.120946,0.169581
0.119263,0.169466
0.119460,0.169362
0.120993,0.169254
0.121487,0.169145
0.120844,0.169044
0.121733,0.168941
0.122666,0.168839
0.123788,0.168736
0.123834,0.168619
0.123350,0.168505
0.121435,0.168394
0.119661,0.168270
0.117771,0.168146
0.116972,0.168024
0.115363,0.167887
0.117521,0.167759
0.117370,0.167638
0.117818,0.167518
0.117218,0.167399
0.115967,0.167279
0.116821,0.167147
0.118417,0.167014
0.121635,0.166881
0.125003,0.166744
0.125195,0.166619
0.127128,0.166516
0.126937,0.166405
0.127705,0.166308
0.129763,0.166239
0.131425,0.166165
0.130618,0.166098
0.132511,0.166043
0.132230,0.165974
0.131519,0.165908
0.129240,0.165839
0.129619,0.165753
0.130429,0.165669
0.130241,0.165590
0.130479,0.165493
0.131613,0.165402
0.131756,0.165317
0.133361,0.165227
0.133592,0.165135
0.132747,0.165042
0.132368,0.164928
0.130950,0.164813
0.129858,0.164688
0.127901,0.164550
0.127801,0.164422
0.126504,0.164298
0.123641,0.164150
0.121877,0.164009
0.119113,0.163871
0.118417,0.163721
0.119314,0.163568
0.120946,0.163424
0.119113,0.163267
0.117422,0.163111
0.114403,0.162955
0.115315,0.162799
0.114509,0.162652
0.110996,0.162499
0.111408,0.162338
0.110793,0.162192
0.110996,0.162045
0.111765,0.161892
0.111045,0.161741
0.108577,0.161603
0.107229,0.161465
0.111354,0.161344
0.113493,0.161220
0.111098,0.161083
0.109816,0.160963
0.112835,0.160839
0.114962,0.160700
0.113138,0.160551
0.114657,0.160411
0.116166,0.160267
0.119014,0.160125
0.120302,0.159981
0.118516,0.159813
0.118120,0.159654
0.118318,0.159499
0.117620,0.159328
0.115567,0.159160
0.115715,0.159003
0.115215,0.158830
0.115215,0.158657
0.113191,0.158486
0.109763,0.158298
0.110225,0.158109
0.110434,0.157919
0.110584,0.157711
0.108009,0.157509
0.105141,0.157306
0.103356,0.157089
0.100970,0.156892
0.097482,0.156711
0.095319,0.156526
0.097375,0.156359
0.100648,0.156214
0.098831,0.156065
0.097702,0.155918
0.099100,0.155782
0.101237,0.155634
0.098882,0.155487
0.101287,0.155337
0.100864,0.155169
0.100436,0.155022
0.100224,0.154878
0.099744,0.154717
0.102772,0.154565
0.103616,0.154422
0.104198,0.154274
0.104198,0.154144
0.108215,0.154021
0.106968,0.153882
0.108885,0.153749
0.109353,0.153615
0.110841,0.153475
0.110327,0.153347
0.110278,0.153221
0.108577,0.153076
0.105824,0.152929
0.106190,0.152778
0.105928,0.152612
0.104774,0.152463
0.103246,0.152314
0.100380,0.152155
0.101393,0.152010
0.102086,0.151858
0.101498,0.151685
0.100330,0.151524
0.100168,0.151365
0.102772,0.151197
0.108161,0.151059
0.108523,0.150915
0.107749,0.150749
0.107695,0.150610
0.108885,0.150466
0.108009,0.150304
0.106811,0.150153
0.104720,0.149988
0.103934,0.149808
0.103511,0.149627
0.103356,0.149426
0.102401,0.149216
0.100274,0.149004
0.098186,0.148769
0.097482,0.148512
0.094773,0.148260
0.093952,0.147991
0.094500,0.147708
0.093133,0.147435
0.089426,0.147142
0.085329,0.146825
0.084139,0.146519
0.079612,0.146193
0.075766,0.145860
0.080997,0.145549
0.080071,0.145207
0.079666,0.144853
0.072874,0.144498
0.070007,0.144124
0.072930,0.143758
0.074413,0.143403
0.072992,0.143028
0.070132,0.142659
0.067721,0.142294
0.063197,0.141909
0.059352,0.141515
0.064122,0.141135
0.064244,0.140745
0.059222,0.140347
0.052374,0.139955
0.047120,0.139559
0.046990,0.139157
0.038725,0.138750
0.035243,0.138333
0.048363,0.137939
0.055064,0.137556
0.061901,0.137176
0.066504,0.136821
0.066567,0.136451
0.069410,0.136078
0.065466,0.135698
0.061156,0.135305
0.061467,0.134903
0.061402,0.134498
0.058784,0.134073
0.055124,0.133636
0.054106,0.133219
0.054932,0.132812
0.060721,0.132426
0.060161,0.132072
0.061778,0.131713
0.063628,0.131383
0.062024,0.131057
0.055635,0.130711
0.052763,0.130378
0.052696,0.130054
0.050765,0.129738
0.048561,0.129437
0.047906,0.129143
0.048752,0.128855
0.048295,0.128604
0.044220,0.128353
0.042086,0.128093
0.048234,0.127831
0.052313,0.127539
0.054106,0.127259
0.053913,0.126991
0.053593,0.126705
0.056204,0.126424
0.059789,0.126159
0.064180,0.125902
0.064552,0.125653
0.062024,0.125407
0.062334,0.125152
0.065587,0.124899
0.064980,0.124650
0.064430,0.124390
0.064980,0.124141
0.066014,0.123909
0.066141,0.123661
0.065893,0.123432
0.062643,0.123219
0.063011,0.122999
0.062888,0.122776
0.062398,0.122546
0.063075,0.122316
0.059287,0.122099
0.057905,0.121894
0.056707,0.121692
0.054426,0.121510
0.055569,0.121336
0.055953,0.121136
0.058784,0.120953
0.061156,0.120776
0.063139,0.120590
0.068441,0.120412
0.074413,0.120247
0.075177,0.120079
0.075827,0.119922
0.075532,0.119768
0.078103,0.119622
0.077172,0.119491
0.075471,0.119380
0.075355,0.119281
0.079031,0.119205
0.081741,0.119144
0.082656,0.119094
0.081915,0.119042
0.080474,0.118992
0.081340,0.118943
0.080071,0.118904
0.077580,0.118868
0.079031,0.118830
0.081111,0.118796
0.082202,0.118750
0.080071,0.118679
0.079146,0.118611
0.082656,0.118534
0.086290,0.118457
0.086626,0.118377
0.086402,0.118282
0.087863,0.118184
0.087582,0.118096
0.087863,0.117997
0.090482,0.117908
0.094283,0.117838
0.095046,0.117785
0.095046,0.117732
0.092139,0.117673
0.089647,0.117616
0.087078,0.117552
0.086514,0.117474
0.086908,0.117390
0.088085,0.117298
0.086684,0.117205
0.083169,0.117107
0.084649,0.117016
0.084536,0.116940
0.083514,0.116869
0.084767,0.116810
0.083401,0.116750
0.082656,0.116692
0.083455,0.116647
0.083056,0.116601
0.082716,0.116560
0.083627,0.116527
0.085895,0.116493
0.086349,0.116455
0.085724,0.116426
0.085954,0.116411
0.087301,0.116418
0.087693,0.116418
0.088535,0.116422
0.085724,0.116443
0.083288,0.116450
0.082829,0.116452
0.083002,0.116452
0.081111,0.116441
0.081340,0.116439
0.083800,0.116452
0.085275,0.116463
0.086796,0.116469
0.087805,0.116475
0.090372,0.116486
0.094608,0.116509
0.095427,0.116515
0.098562,0.116508
0.099794,0.116511
0.101287,0.116502
0.102827,0.116485
0.101554,0.116463
0.101659,0.116440
0.102617,0.116422
0.103566,0.116413
0.102086,0.116412
0.101714,0.116413
0.102031,0.116424
0.102877,0.116438
0.103461,0.116454
0.102772,0.116466
0.103092,0.116487
0.103461,0.116523
0.105092,0.116571
0.106446,0.116633
0.109353,0.116697
0.109865,0.116781
0.109558,0.116895
0.106968,0.117009
0.109041,0.117140
0.110894,0.117297
0.111045,0.117457
0.110739,0.117608
0.110434,0.117746
0.112936,0.117891
0.112729,0.118053
0.113546,0.118215
0.114303,0.118365
0.115215,0.118531
0.115967,0.118696
0.116166,0.118853
0.117370,0.119013
0.119066,0.119176
0.120251,0.119339
0.120946,0.119483
0.119113,0.119619
0.120008,0.119753
0.121682,0.119897
0.123248,0.120029
0.123447,0.120163
0.124079,0.120288
0.124226,0.120417
0.125195,0.120536
0.126650,0.120652
0.126599,0.120770
0.126312,0.120889
0.127565,0.121018
0.129046,0.121148
0.129669,0.121281
0.128472,0.121429
0.126745,0.121588
0.124419,0.121751
0.121584,0.121896
0.122763,0.122045
0.124566,0.122194
0.124957,0.122326
0.124373,0.122454
0.125099,0.122566
0.125099,0.122640
0.125150,0.122713
0.127801,0.122789
0.130524,0.122870
0.131707,0.122955
0.132136,0.123039
0.131850,0.123116
0.131805,0.123212
0.132230,0.123310
0.135092,0.123399
0.136347,0.123492
0.136347,0.123586
0.136628,0.123685
0.136255,0.123796
0.135229,0.123908
0.134389,0.124042
0.132889,0.124190
0.132934,0.124329
0.133920,0.124466
0.134204,0.124627
0.134810,0.124805
0.135092,0.124972
0.135278,0.125158
0.135745,0.125365
0.136211,0.125543
0.137736,0.125740
0.138843,0.125943
0.139212,0.126178
0.141043,0.126448
0.141224,0.126697
0.142137,0.126936
0.142497,0.127197
0.142544,0.127462
0.143584,0.127723
0.142407,0.128006
0.141724,0.128306
0.142407,0.128591
0.143721,0.128899
0.143721,0.129227
0.144799,0.129590
0.145698,0.130002
0.145160,0.130402
0.143495,0.130826
0.141862,0.131277
0.143268,0.131659
0.143178,0.132005
0.141724,0.132319
0.140767,0.132597
0.139443,0.132874
0.140218,0.133142
0.140905,0.133416
0.140447,0.133711
0.139304,0.134010
0.135278,0.134300
0.135463,0.134593
0.136070,0.134903
0.136720,0.135211
0.135789,0.135509
0.133689,0.135778
0.131944,0.136042
0.132368,0.136301
0.131993,0.136552
0.132653,0.136805
0.134248,0.137085
0.136347,0.137386
0.136860,0.137688
0.137460,0.137998
0.137044,0.138322
0.135136,0.138647
0.135044,0.138966
0.135837,0.139290
0.136764,0.139629
0.134717,0.139972
0.134810,0.140291
0.135278,0.140595
0.135185,0.140885
0.131282,0.141166
0.128236,0.141443
0.127514,0.141694
0.129813,0.141933
0.129335,0.142147
0.128761,0.142346
0.128136,0.142554
0.131044,0.142763
0.133454,0.142956
0.133782,0.143160
0.133876,0.143370
0.133969,0.143572
0.134902,0.143774
0.135789,0.143982
0.136580,0.144187
0.136904,0.144412
0.133592,0.144629
0.133170,0.144845
0.133312,0.145072
0.132889,0.145294
0.132274,0.145536
0.133312,0.145795
0.133218,0.146058
0.132653,0.146329
0.132181,0.146594
0.131376,0.146862
0.128906,0.147110
0.126891,0.147340
0.123738,0.147552
0.122517,0.147728
0.123590,0.147880
0.119361,0.148014
0.117771,0.148131
0.118318,0.148252
0.118864,0.148355
0.116821,0.148447
0.116821,0.148546
0.119956,0.148652
0.123590,0.148743
0.122860,0.148823
0.131474,0.148915
0.134297,0.149010
0.130811,0.149109
0.129619,0.149207
0.130097,0.149308
0.132466,0.149427
0.135000,0.149546
0.135185,0.149651
0.134858,0.149754
0.135463,0.149881
0.133076,0.150006
0.131805,0.150116
0.131899,0.150225
0.132560,0.150326
0.136114,0.150432
0.137412,0.150535
0.137875,0.150634
0.136580,0.150738
0.135652,0.150835
0.134810,0.150906
0.132840,0.150976
0.133782,0.151060
0.133361,0.151148
0.134155,0.151253
0.133361,0.151380
0.132560,0.151504
0.130286,0.151631
0.130047,0.151758
0.129525,0.151886
0.128091,0.152033
0.128666,0.152177
0.128666,0.152316
0.129858,0.152468
0.131425,0.152627
0.132087,0.152787
0.131805,0.152958
0.133734,0.153139
0.134297,0.153319
0.132747,0.153501
0.132181,0.153685
0.133125,0.153859
0.131899,0.154031
0.129574,0.154207
0.128571,0.154374
0.127274,0.154539
0.126211,0.154709
0.122712,0.154861
0.122712,0.155030
0.122564,0.155217
0.121487,0.155395
0.120204,0.155574
0.117521,0.155760
0.117870,0.155938
0.118864,0.156110
0.115010,0.156264
0.115815,0.156402
0.120251,0.156548
0.120204,0.156678
0.119314,0.156773
0.119113,0.156875
0.119314,0.156956
0.116418,0.157017
0.112835,0.157070
0.112729,0.157108
0.111814,0.157143
0.114150,0.157184
0.114356,0.157213
0.112373,0.157231
0.110793,0.157264
0.108215,0.157292
0.106293,0.157306
0.106658,0.157325
0.111301,0.157344
0.115867,0.157364
0.117719,0.157389
0.122123,0.157420
0.122906,0.157445
0.125923,0.157478
0.124663,0.157500
0.125827,0.157522
0.126115,0.157557
0.126115,0.157602
0.128236,0.157639
0.129191,0.157683
0.128236,0.157726
0.130335,0.157779
0.133263,0.157846
0.134531,0.157907
0.137784,0.157987
0.138429,0.158077
0.137044,0.158163
0.135929,0.158255
0.136347,0.158355
0.138799,0.158454
0.139625,0.158552
0.138708,0.158650
0.139672,0.158746
0.138752,0.158840
0.139716,0.158949
0.142137,0.159064
0.143221,0.159184
0.143221,0.159305
0.143041,0.159431
0.144037,0.159562
0.143900,0.159698
0.142360,0.159828
0.143268,0.159956
0.144037,0.160091
0.145071,0.160229
0.144667,0.160363
0.144531,0.160493
0.144037,0.160625
0.141224,0.160767
0.141634,0.160922
0.141224,0.161088
0.143990,0.161280
0.145787,0.161477
0.145474,0.161662
0.145741,0.161853
0.147307,0.162055
0.147173,0.162249
0.147930,0.162448
0.147084,0.162645
0.147438,0.162828
0.149258,0.163007
0.149387,0.163177
0.148240,0.163342
0.147173,0.163512
0.148282,0.163683
0.149608,0.163851
0.149567,0.164008
0.148902,0.164161
0.148860,0.164312
0.149170,0.164466
0.149387,0.164616
0.150974,0.164776
0.151239,0.164948
0.152245,0.165126
0.154244,0.165310
0.154376,0.165496
0.155842,0.165689
0.157818,0.165882
0.158158,0.166078
0.158585,0.166275
0.158629,0.166468
0.157219,0.166656
0.154764,0.166825
0.155500,0.166988
0.155801,0.167151
0.155153,0.167294
0.155887,0.167440
0.155022,0.167581
0.152637,0.167711
0.153028,0.167843
0.155500,0.167971
0.154936,0.168100
0.154376,0.168229
0.154158,0.168352
0.152550,0.168455
0.154158,0.168561
0.154764,0.168663
0.156273,0.168755
0.158456,0.168857
0.159523,0.168970
0.160156,0.169091
0.159735,0.169208
0.160665,0.169331
0.161594,0.169467
0.160960,0.169605
0.161004,0.169748
0.160369,0.169885
0.160836,0.170022
0.159394,0.170161
0.158968,0.170301
0.158629,0.170466
0.157004,0.170624
0.154462,0.170777
0.153900,0.170930
0.154203,0.171082
0.155540,0.171247
0.153201,0.171408
0.151720,0.171555
0.151193,0.171704
0.151633,0.171845
0.152505,0.171972
0.151239,0.172084
0.147526,0.172182
0.149345,0.172275
0.150317,0.172366
0.152026,0.172461
0.153246,0.172555
0.152723,0.172649
0.153160,0.172733
0.155455,0.172828
0.157859,0.172930
0.159310,0.173032
0.159478,0.173139
0.160581,0.173269
0.161004,0.173413
0.161427,0.173562
0.160709,0.173705
0.158799,0.173848
0.159310,0.173991
0.159607,0.174138
0.157474,0.174260
0.156058,0.174367
0.154719,0.174473
0.153941,0.174570
0.152723,0.174661
0.152942,0.174747
0.154072,0.174825
0.156017,0.174901
0.155932,0.174975
0.155716,0.175064
0.155153,0.175151
0.156103,0.175240
0.156489,0.175333
0.156143,0.175427
0.155067,0.175516
0.153201,0.175602
0.152987,0.175688
0.152067,0.175776
0.151546,0.175867
0.152550,0.175970
0.153419,0.176088
0.154895,0.176227
0.156960,0.176375
0.156188,0.176521
0.154850,0.176697
0.152942,0.176874
0.151674,0.177043
0.150138,0.177210
0.151281,0.177378
0.148990,0.177537
0.148768,0.177676
0.149433,0.177786
0.148639,0.177896
0.150492,0.177964
0.153333,0.178012
0.152682,0.178072
0.152505,0.178137
0.151674,0.178192
0.151761,0.178232
0.151587,0.178263
0.153986,0.178295
0.156103,0.178320
0.157988,0.178346
0.158754,0.178386
0.159097,0.178427
0.159265,0.178478
